1585637722.0715039	IN	35891	35892	1	
1585637722.0715039	IN	32766	32767	3	
1585637722.0715039	IN	35891	35892	1	
1585637722.0715039	IN	32766	32767	3	
1585637722.072505	IN	35891	35892	1	
1585637722.072505	IN	32766	32767	3	
1585637722.5734055	OUT	35891	35892	2	2
1585637722.5734055	OUT	32766	32767	4	2
1585637722.5764072	IN	35891	35892	2	
1585637722.5764072	IN	32766	32767	4	
1585637722.5764072	IN	35891	35892	2	
1585637722.5764072	IN	32766	32767	4	
1585637722.577407	IN	35891	35892	2	
1585637722.577407	IN	32766	32767	4	
1585637723.0762656	OUT	35891	35892	3	3
1585637723.0762656	OUT	35891	29642	1	3
1585637723.0762656	OUT	32766	32767	5	3
1585637723.0792685	IN	35891	35892	3	
1585637723.0792685	IN	35891	29642	1	
1585637723.0792685	IN	32766	32767	5	
1585637723.0802665	IN	35891	35892	3	
1585637723.0802665	IN	35891	29642	1	
1585637723.0802665	IN	32766	32767	5	
1585637723.0802665	IN	35891	35892	3	
1585637723.0802665	IN	35891	29642	1	
1585637723.0802665	IN	32766	32767	5	
1585637723.584377	OUT	35891	35892	4	3
1585637723.584377	OUT	35891	29642	2	3
1585637723.584377	OUT	32766	32767	6	3
1585637723.585377	IN	35891	35892	4	
1585637723.585377	IN	35891	29642	2	
1585637723.585377	IN	32766	32767	6	
1585637723.5883777	IN	35891	35892	4	
1585637723.5883777	IN	35891	29642	2	
1585637723.5883777	IN	32766	32767	6	
1585637723.5893776	IN	35891	35892	4	
1585637723.5893776	IN	35891	29642	2	
1585637723.5893776	IN	32766	32767	6	
1585637724.0880768	OUT	32767	32768	1	5
1585637724.0880768	OUT	35891	35892	5	5
1585637724.0880768	OUT	35891	29642	3	5
1585637724.0880768	OUT	29641	35892	1	5
1585637724.0880768	OUT	32766	32767	7	5
1585637724.090078	IN	32767	32768	1	
1585637724.090078	IN	35891	35892	5	
1585637724.090078	IN	35891	29642	3	
1585637724.090078	IN	29641	35892	1	
1585637724.090078	IN	32766	32767	7	
1585637724.0910783	IN	32767	32768	1	
1585637724.0910783	IN	35891	35892	5	
1585637724.0910783	IN	35891	29642	3	
1585637724.0910783	IN	29641	35892	1	
1585637724.0910783	IN	32766	32767	7	
1585637724.0930774	IN	32767	32768	1	
1585637724.0930774	IN	35891	35892	5	
1585637724.0930774	IN	35891	29642	3	
1585637724.0930774	IN	29641	35892	1	
1585637724.0930774	IN	32766	32767	7	
1585637724.5947862	OUT	32767	32768	2	5
1585637724.5947862	OUT	35891	35892	6	5
1585637724.5947862	OUT	35891	29642	4	5
1585637724.5947862	OUT	29641	35892	2	5
1585637724.5947862	OUT	32766	32767	8	5
1585637724.5967855	IN	32767	32768	2	
1585637724.5967855	IN	35891	35892	6	
1585637724.5967855	IN	35891	29642	4	
1585637724.5967855	IN	29641	35892	2	
1585637724.5967855	IN	32766	32767	8	
1585637724.5997865	IN	32767	32768	2	
1585637724.5997865	IN	35891	35892	6	
1585637724.5997865	IN	35891	29642	4	
1585637724.5997865	IN	29641	35892	2	
1585637724.5997865	IN	32766	32767	8	
1585637724.6037877	IN	32767	32768	2	
1585637724.6037877	IN	35891	35892	6	
1585637724.6037877	IN	35891	29642	4	
1585637724.6037877	IN	29641	35892	2	
1585637724.6037877	IN	32766	32767	8	
1585637725.0980587	OUT	29641	29642	1	6
1585637725.0980587	OUT	35891	35892	7	6
1585637725.0980587	OUT	29641	35892	3	6
1585637725.0980587	OUT	32766	32767	9	6
1585637725.0980587	OUT	32767	32768	3	6
1585637725.0980587	OUT	35891	29642	5	6
1585637725.1010594	IN	29641	29642	1	
1585637725.1010594	IN	35891	35892	7	
1585637725.1010594	IN	29641	35892	3	
1585637725.1010594	IN	32766	32767	9	
1585637725.1010594	IN	32767	32768	3	
1585637725.1010594	IN	35891	29642	5	
1585637725.1030593	IN	29641	29642	1	
1585637725.1030593	IN	35891	35892	7	
1585637725.1030593	IN	29641	35892	3	
1585637725.1030593	IN	32766	32767	9	
1585637725.1030593	IN	32767	32768	3	
1585637725.1030593	IN	35891	29642	5	
1585637725.1050596	IN	29641	29642	1	
1585637725.1050596	IN	35891	35892	7	
1585637725.1050596	IN	29641	35892	3	
1585637725.1050596	IN	32766	32767	9	
1585637725.1050596	IN	32767	32768	3	
1585637725.1050596	IN	35891	29642	5	
1585637725.601177	OUT	29641	29642	2	6
1585637725.601177	OUT	35891	35892	8	6
1585637725.601177	OUT	29641	35892	4	6
1585637725.601177	OUT	32766	32767	10	6
1585637725.601177	OUT	32767	32768	4	6
1585637725.601177	OUT	35891	29642	6	6
1585637725.604173	IN	29641	29642	2	
1585637725.604173	IN	35891	35892	8	
1585637725.604173	IN	29641	35892	4	
1585637725.604173	IN	32766	32767	10	
1585637725.604173	IN	32767	32768	4	
1585637725.604173	IN	35891	29642	6	
1585637725.604173	IN	29641	29642	2	
1585637725.604173	IN	35891	35892	8	
1585637725.604173	IN	29641	35892	4	
1585637725.604173	IN	32766	32767	10	
1585637725.604173	IN	32767	32768	4	
1585637725.604173	IN	35891	29642	6	
1585637725.606175	IN	29641	29642	2	
1585637725.606175	IN	35891	35892	8	
1585637725.606175	IN	29641	35892	4	
1585637725.606175	IN	32766	32767	10	
1585637725.606175	IN	32767	32768	4	
1585637725.606175	IN	35891	29642	6	
1585637726.1049035	OUT	29641	29642	3	8
1585637726.1049035	OUT	35891	35892	9	8
1585637726.1049035	OUT	29641	35892	5	8
1585637726.1049035	OUT	29639	35889	1	8
1585637726.1049035	OUT	32766	32767	11	8
1585637726.1049035	OUT	32767	32768	5	8
1585637726.1049035	OUT	35891	29642	7	8
1585637726.1049035	OUT	39016	39017	1	8
1585637726.1078992	IN	29641	29642	3	
1585637726.1078992	IN	35891	35892	9	
1585637726.1078992	IN	29641	35892	5	
1585637726.1078992	IN	29639	35889	1	
1585637726.1078992	IN	32766	32767	11	
1585637726.1078992	IN	32767	32768	5	
1585637726.1078992	IN	35891	29642	7	
1585637726.1078992	IN	39016	39017	1	
1585637726.1089	IN	29641	29642	3	
1585637726.1089	IN	35891	35892	9	
1585637726.1089	IN	29641	35892	5	
1585637726.1089	IN	29639	35889	1	
1585637726.1089	IN	32766	32767	11	
1585637726.1089	IN	32767	32768	5	
1585637726.1089	IN	35891	29642	7	
1585637726.1089	IN	39016	39017	1	
1585637726.1099	IN	29641	29642	3	
1585637726.1099	IN	35891	35892	9	
1585637726.1099	IN	29641	35892	5	
1585637726.1099	IN	29639	35889	1	
1585637726.1099	IN	32766	32767	11	
1585637726.1099	IN	32767	32768	5	
1585637726.1099	IN	35891	29642	7	
1585637726.1099	IN	39016	39017	1	
1585637726.6095147	OUT	29641	29642	4	9
1585637726.6095147	OUT	35891	35892	10	9
1585637726.6095147	OUT	29641	35892	6	9
1585637726.6095147	OUT	32717	32743	1	9
1585637726.6095147	OUT	29639	35889	2	9
1585637726.6095147	OUT	32766	32767	12	9
1585637726.6095147	OUT	32767	32768	6	9
1585637726.6095147	OUT	35891	29642	8	9
1585637726.6095147	OUT	39016	39017	2	9
1585637726.6115172	IN	29641	29642	4	
1585637726.6115172	IN	35891	35892	10	
1585637726.6115172	IN	29641	35892	6	
1585637726.6115172	IN	32717	32743	1	
1585637726.6115172	IN	29639	35889	2	
1585637726.6115172	IN	32766	32767	12	
1585637726.6115172	IN	32767	32768	6	
1585637726.6115172	IN	35891	29642	8	
1585637726.6115172	IN	39016	39017	2	
1585637726.612516	IN	29641	29642	4	
1585637726.612516	IN	35891	35892	10	
1585637726.612516	IN	29641	35892	6	
1585637726.612516	IN	32717	32743	1	
1585637726.612516	IN	29639	35889	2	
1585637726.612516	IN	32766	32767	12	
1585637726.612516	IN	32767	32768	6	
1585637726.612516	IN	35891	29642	8	
1585637726.612516	IN	39016	39017	2	
1585637726.6135159	IN	29641	29642	4	
1585637726.6135159	IN	35891	35892	10	
1585637726.6135159	IN	29641	35892	6	
1585637726.6135159	IN	32717	32743	1	
1585637726.6135159	IN	29639	35889	2	
1585637726.6135159	IN	32766	32767	12	
1585637726.6135159	IN	32767	32768	6	
1585637726.6135159	IN	35891	29642	8	
1585637726.6135159	IN	39016	39017	2	
1585637727.1126323	OUT	35891	35892	11	9
1585637727.1126323	OUT	29641	35892	7	9
1585637727.1126323	OUT	29639	35889	3	9
1585637727.1126323	OUT	32766	32767	13	9
1585637727.1126323	OUT	35891	29642	9	9
1585637727.1126323	OUT	35889	29645	1	9
1585637727.1126323	OUT	39016	26517	1	9
1585637727.1126323	OUT	29641	29642	5	9
1585637727.1126323	OUT	39016	39017	3	9
1585637727.1156323	IN	35891	35892	11	
1585637727.1156323	IN	29641	35892	7	
1585637727.1156323	IN	29639	35889	3	
1585637727.1156323	IN	32766	32767	13	
1585637727.1156323	IN	35891	29642	9	
1585637727.1156323	IN	35889	29645	1	
1585637727.1156323	IN	39016	26517	1	
1585637727.1156323	IN	29641	29642	5	
1585637727.1156323	IN	39016	39017	3	
1585637727.116633	IN	35891	35892	11	
1585637727.116633	IN	29641	35892	7	
1585637727.116633	IN	29639	35889	3	
1585637727.116633	IN	32766	32767	13	
1585637727.116633	IN	35891	29642	9	
1585637727.116633	IN	35889	29645	1	
1585637727.116633	IN	39016	26517	1	
1585637727.116633	IN	29641	29642	5	
1585637727.116633	IN	39016	39017	3	
1585637727.1186354	IN	35891	35892	11	
1585637727.1186354	IN	29641	35892	7	
1585637727.1186354	IN	29639	35889	3	
1585637727.1186354	IN	32766	32767	13	
1585637727.1186354	IN	35891	29642	9	
1585637727.1186354	IN	35889	29645	1	
1585637727.1186354	IN	39016	26517	1	
1585637727.1186354	IN	29641	29642	5	
1585637727.1186354	IN	39016	39017	3	
1585637727.616262	OUT	35891	35892	12	8
1585637727.616262	OUT	29641	35892	8	8
1585637727.616262	OUT	32766	32767	14	8
1585637727.616262	OUT	35891	29642	10	8
1585637727.616262	OUT	35889	29645	2	8
1585637727.616262	OUT	39016	26517	2	8
1585637727.616262	OUT	29641	29642	6	8
1585637727.616262	OUT	39016	39017	4	8
1585637727.6192632	IN	35891	35892	12	
1585637727.6192632	IN	29641	35892	8	
1585637727.6192632	IN	32766	32767	14	
1585637727.6192632	IN	35891	29642	10	
1585637727.6192632	IN	35889	29645	2	
1585637727.6192632	IN	39016	26517	2	
1585637727.6192632	IN	29641	29642	6	
1585637727.6192632	IN	39016	39017	4	
1585637727.6202636	IN	35891	35892	12	
1585637727.6202636	IN	29641	35892	8	
1585637727.6202636	IN	32766	32767	14	
1585637727.6202636	IN	35891	29642	10	
1585637727.6202636	IN	35889	29645	2	
1585637727.6202636	IN	39016	26517	2	
1585637727.6202636	IN	29641	29642	6	
1585637727.6202636	IN	39016	39017	4	
1585637727.6202636	IN	35891	35892	12	
1585637727.6202636	IN	29641	35892	8	
1585637727.6202636	IN	32766	32767	14	
1585637727.6202636	IN	35891	29642	10	
1585637727.6202636	IN	35889	29645	2	
1585637727.6202636	IN	39016	26517	2	
1585637727.6202636	IN	29641	29642	6	
1585637727.6202636	IN	39016	39017	4	
1585637728.1208344	OUT	29641	29642	7	12
1585637728.1208344	OUT	35891	35892	13	12
1585637728.1208344	OUT	26516	39017	1	12
1585637728.1208344	OUT	29641	35892	9	12
1585637728.1208344	OUT	29639	35889	4	12
1585637728.1208344	OUT	32766	32767	15	12
1585637728.1208344	OUT	39018	26520	1	12
1585637728.1208344	OUT	32767	32768	7	12
1585637728.1208344	OUT	35889	29645	3	12
1585637728.1208344	OUT	39016	26517	3	12
1585637728.1208344	OUT	35891	29642	11	12
1585637728.1208344	OUT	39016	39017	5	12
1585637728.1228366	IN	29641	29642	7	
1585637728.1228366	IN	35891	35892	13	
1585637728.1228366	IN	26516	39017	1	
1585637728.1228366	IN	29641	35892	9	
1585637728.1228366	IN	29639	35889	4	
1585637728.1228366	IN	32766	32767	15	
1585637728.1228366	IN	39018	26520	1	
1585637728.1228366	IN	32767	32768	7	
1585637728.1228366	IN	35889	29645	3	
1585637728.1228366	IN	39016	26517	3	
1585637728.1228366	IN	35891	29642	11	
1585637728.1228366	IN	39016	39017	5	
1585637728.123838	IN	29641	29642	7	
1585637728.123838	IN	35891	35892	13	
1585637728.123838	IN	26516	39017	1	
1585637728.123838	IN	29641	35892	9	
1585637728.123838	IN	29639	35889	4	
1585637728.123838	IN	32766	32767	15	
1585637728.123838	IN	39018	26520	1	
1585637728.123838	IN	32767	32768	7	
1585637728.123838	IN	35889	29645	3	
1585637728.123838	IN	39016	26517	3	
1585637728.123838	IN	35891	29642	11	
1585637728.123838	IN	39016	39017	5	
1585637728.1248379	IN	29641	29642	7	
1585637728.1248379	IN	35891	35892	13	
1585637728.1248379	IN	26516	39017	1	
1585637728.1248379	IN	29641	35892	9	
1585637728.1248379	IN	29639	35889	4	
1585637728.1248379	IN	32766	32767	15	
1585637728.1248379	IN	39018	26520	1	
1585637728.1248379	IN	32767	32768	7	
1585637728.1248379	IN	35889	29645	3	
1585637728.1248379	IN	39016	26517	3	
1585637728.1248379	IN	35891	29642	11	
1585637728.1248379	IN	39016	39017	5	
1585637728.6250908	OUT	29641	29642	8	9
1585637728.6250908	OUT	35891	35892	14	9
1585637728.6250908	OUT	26516	39017	2	9
1585637728.6250908	OUT	29641	35892	10	9
1585637728.6250908	OUT	32766	32767	16	9
1585637728.6250908	OUT	32767	32768	8	9
1585637728.6250908	OUT	39016	26517	4	9
1585637728.6250908	OUT	35891	29642	12	9
1585637728.6250908	OUT	39016	39017	6	9
1585637728.6270902	IN	29641	29642	8	
1585637728.6270902	IN	35891	35892	14	
1585637728.6270902	IN	26516	39017	2	
1585637728.6270902	IN	29641	35892	10	
1585637728.6270902	IN	32766	32767	16	
1585637728.6270902	IN	32767	32768	8	
1585637728.6270902	IN	39016	26517	4	
1585637728.6270902	IN	35891	29642	12	
1585637728.6270902	IN	39016	39017	6	
1585637728.629093	IN	29641	29642	8	
1585637728.629093	IN	35891	35892	14	
1585637728.629093	IN	26516	39017	2	
1585637728.629093	IN	29641	35892	10	
1585637728.629093	IN	32766	32767	16	
1585637728.629093	IN	32767	32768	8	
1585637728.629093	IN	39016	26517	4	
1585637728.629093	IN	35891	29642	12	
1585637728.629093	IN	39016	39017	6	
1585637728.6300917	IN	29641	29642	8	
1585637728.6300917	IN	35891	35892	14	
1585637728.6300917	IN	26516	39017	2	
1585637728.6300917	IN	29641	35892	10	
1585637728.6300917	IN	32766	32767	16	
1585637728.6300917	IN	32767	32768	8	
1585637728.6300917	IN	39016	26517	4	
1585637728.6300917	IN	35891	29642	12	
1585637728.6300917	IN	39016	39017	6	
1585637729.1291704	OUT	29641	29642	9	12
1585637729.1291704	OUT	35891	35892	15	12
1585637729.1291704	OUT	26516	39017	3	12
1585637729.1291704	OUT	29641	35892	11	12
1585637729.1291704	OUT	32766	32767	17	12
1585637729.1291704	OUT	39018	26520	2	12
1585637729.1291704	OUT	32767	32768	9	12
1585637729.1291704	OUT	35889	29645	4	12
1585637729.1291704	OUT	26516	26517	1	12
1585637729.1291704	OUT	39016	26517	5	12
1585637729.1291704	OUT	35891	29642	13	12
1585637729.1291704	OUT	39016	39017	7	12
1585637729.1321704	IN	29641	29642	9	
1585637729.1321704	IN	35891	35892	15	
1585637729.1321704	IN	26516	39017	3	
1585637729.1321704	IN	29641	35892	11	
1585637729.1321704	IN	32766	32767	17	
1585637729.1321704	IN	39018	26520	2	
1585637729.1321704	IN	32767	32768	9	
1585637729.1321704	IN	35889	29645	4	
1585637729.1321704	IN	26516	26517	1	
1585637729.1321704	IN	39016	26517	5	
1585637729.1321704	IN	35891	29642	13	
1585637729.1321704	IN	39016	39017	7	
1585637729.133172	IN	29641	29642	9	
1585637729.133172	IN	35891	35892	15	
1585637729.133172	IN	26516	39017	3	
1585637729.133172	IN	29641	35892	11	
1585637729.133172	IN	32766	32767	17	
1585637729.133172	IN	39018	26520	2	
1585637729.133172	IN	32767	32768	9	
1585637729.133172	IN	35889	29645	4	
1585637729.133172	IN	26516	26517	1	
1585637729.133172	IN	39016	26517	5	
1585637729.133172	IN	35891	29642	13	
1585637729.133172	IN	39016	39017	7	
1585637729.1341715	IN	29641	29642	9	
1585637729.1341715	IN	35891	35892	15	
1585637729.1341715	IN	26516	39017	3	
1585637729.1341715	IN	29641	35892	11	
1585637729.1341715	IN	32766	32767	17	
1585637729.1341715	IN	39018	26520	2	
1585637729.1341715	IN	32767	32768	9	
1585637729.1341715	IN	35889	29645	4	
1585637729.1341715	IN	26516	26517	1	
1585637729.1341715	IN	39016	26517	5	
1585637729.1341715	IN	35891	29642	13	
1585637729.1341715	IN	39016	39017	7	
1585637729.634438	OUT	35891	35892	16	12
1585637729.634438	OUT	26516	39017	4	12
1585637729.634438	OUT	29641	35892	12	12
1585637729.634438	OUT	29639	35889	5	12
1585637729.634438	OUT	32766	32767	18	12
1585637729.634438	OUT	39018	26520	3	12
1585637729.634438	OUT	35891	29642	14	12
1585637729.634438	OUT	26516	26517	2	12
1585637729.634438	OUT	39016	26517	6	12
1585637729.634438	OUT	29641	29642	10	12
1585637729.634438	OUT	26519	39018	1	12
1585637729.634438	OUT	39016	39017	8	12
1585637729.6374402	IN	35891	35892	16	
1585637729.6374402	IN	26516	39017	4	
1585637729.6374402	IN	29641	35892	12	
1585637729.6374402	IN	29639	35889	5	
1585637729.6374402	IN	32766	32767	18	
1585637729.6374402	IN	39018	26520	3	
1585637729.6374402	IN	35891	29642	14	
1585637729.6374402	IN	26516	26517	2	
1585637729.6374402	IN	39016	26517	6	
1585637729.6374402	IN	29641	29642	10	
1585637729.6374402	IN	26519	39018	1	
1585637729.6374402	IN	39016	39017	8	
1585637729.63844	IN	35891	35892	16	
1585637729.63844	IN	26516	39017	4	
1585637729.63844	IN	29641	35892	12	
1585637729.63844	IN	29639	35889	5	
1585637729.63844	IN	32766	32767	18	
1585637729.63844	IN	39018	26520	3	
1585637729.63844	IN	35891	29642	14	
1585637729.63844	IN	26516	26517	2	
1585637729.63844	IN	39016	26517	6	
1585637729.63844	IN	29641	29642	10	
1585637729.63844	IN	26519	39018	1	
1585637729.63844	IN	39016	39017	8	
1585637729.639443	IN	35891	35892	16	
1585637729.639443	IN	26516	39017	4	
1585637729.639443	IN	29641	35892	12	
1585637729.639443	IN	29639	35889	5	
1585637729.639443	IN	32766	32767	18	
1585637729.639443	IN	39018	26520	3	
1585637729.639443	IN	35891	29642	14	
1585637729.639443	IN	26516	26517	2	
1585637729.639443	IN	39016	26517	6	
1585637729.639443	IN	29641	29642	10	
1585637729.639443	IN	26519	39018	1	
1585637729.639443	IN	39016	39017	8	
